run,method,level,seed,game_seconds,workers,army_supply,supply_used,bases,minerals
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,185.17857142857144,20,4,25,2,25
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,190.17857142857144,21,4,26,2,45
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,195.17857142857144,21,4,26,2,120
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,200.17857142857144,21,4,26,2,35
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,205.17857142857144,22,4,27,2,55
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,210.17857142857144,22,6,29,2,25
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,215.17857142857144,23,6,29,2,100
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,220.17857142857144,23,6,30,2,125
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,225.17857142857144,23,6,30,2,55
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,230.17857142857144,24,6,31,2,65
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,235.17857142857144,24,6,31,2,135
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,240.17857142857144,25,8,34,2,40
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,245.17857142857144,25,8,35,2,65
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,250.17857142857144,25,10,37,2,35
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,255.17857142857144,27,10,39,2,10
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,260.17857142857144,27,10,39,2,100
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,265.17857142857144,29,10,41,2,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,270.17857142857144,29,10,41,2,170
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,275.17857142857144,30,12,44,2,95
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,280.17857142857144,31,13,46,2,85
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,285.17857142857144,32,13,46,2,95
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,290.17857142857144,33,13,47,2,45
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,295.17857142857144,33,13,48,2,100
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,300.17857142857144,34,15,50,2,115
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,305.17857142857144,35,15,51,2,30
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,310.17857142857144,34,15,51,2,115
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,315.17857142857144,34,17,53,2,120
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,320.17857142857144,36,15,53,2,155
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,325.17857142857144,36,11,49,2,150
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,330.17857142857144,37,7,45,2,285
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,335.17857142857144,38,13,51,2,35
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,340.17857142857144,38,11,49,2,180
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,345.17857142857144,38,13,51,2,105
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,350.17857142857144,38,13,51,2,250
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,355.17857142857144,38,13,51,2,375
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,360.17857142857144,38,15,53,2,295
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,365.17857142857144,38,17,55,2,315
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,370.17857142857144,38,19,57,2,330
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,375.17857142857144,38,23,61,2,135
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,380.17857142857144,38,23,61,2,275
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,385.17857142857144,38,27,65,2,165
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,390.17857142857144,38,27,67,2,135
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,395.17857142857144,38,29,69,2,75
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,400.17857142857144,38,29,69,2,125
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,405.17857142857144,40,29,71,2,175
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,410.17857142857144,40,33,75,2,125
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,415.17857142857144,42,33,76,2,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,420.17857142857144,42,33,77,2,155
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,425.17857142857144,42,35,79,2,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,430.17857142857144,44,35,81,2,105
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,435.17857142857144,44,39,85,2,35
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,440.17857142857144,45,39,86,2,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,445.17857142857144,46,41,89,2,55
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,450.17857142857144,46,41,89,2,215
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,455.17857142857144,48,41,89,2,375
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,460.17857142857144,48,41,91,2,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,465.17857142857144,48,43,93,2,75
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,470.17857142857144,50,43,94,3,85
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,475.17857142857144,50,45,97,3,95
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,480.17857142857144,52,47,99,3,40
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,485.17857142857144,52,47,101,3,115
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,490.17857142857144,52,51,105,3,60
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,495.17857142857144,54,51,106,3,95
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,500.17857142857144,54,53,109,3,85
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,505.17857142857144,54,55,111,3,140
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,510.17857142857144,56,55,112,3,115
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,515.1785714285714,56,57,114,3,105
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,520.1785714285714,57,49,106,3,35
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,525.1785714285714,57,41,98,3,100
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,530.1785714285714,57,37,94,3,150
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,535.1785714285714,57,35,92,3,75
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,540.1785714285714,57,37,94,3,45
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,545.1785714285714,57,37,94,3,180
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,550.1785714285714,57,39,96,3,210
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,555.1785714285714,57,41,98,3,255
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,560.1785714285714,57,41,98,3,280
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,565.1785714285714,57,43,100,3,125
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,570.1785714285714,57,43,100,3,355
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,575.1785714285714,57,49,106,3,200
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,580.1785714285714,57,51,108,3,310
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,585.1785714285714,57,55,112,3,265
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,590.1785714285714,57,57,114,3,390
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,595.1785714285714,57,59,116,3,520
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,600.1785714285714,57,61,118,3,650
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,605.1785714285714,57,61,118,3,480
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,610.1785714285714,57,67,125,3,230
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,615.1785714285714,57,67,127,4,190
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,620.1785714285714,57,67,127,4,140
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,625.1785714285714,60,69,131,4,40
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,630.1785714285714,60,69,132,4,200
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,635.1785714285714,62,75,139,4,45
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,640.1785714285714,63,75,141,4,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-harder-001,jev_gpt6,6,1,645.1785714285714,65,77,143,4,165
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,0.17857142857142858,8,0,8,1,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,5.178571428571429,8,0,9,1,5
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,10.178571428571429,8,0,9,1,45
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,15.178571428571429,9,0,10,1,35
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,20.17857142857143,9,0,10,1,75
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,25.17857142857143,10,0,11,1,65
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,30.17857142857143,10,0,11,1,15
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,35.17857142857143,11,0,11,1,55
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,40.17857142857143,11,0,12,1,45
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,45.17857142857143,11,0,12,1,15
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,50.17857142857143,12,0,12,1,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,55.17857142857143,12,0,13,1,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,60.17857142857143,12,0,13,1,100
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,65.17857142857143,13,0,14,1,100
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,70.17857142857143,13,0,14,1,150
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,75.17857142857143,14,0,15,1,0
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,80.17857142857143,14,0,15,1,55
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,85.17857142857143,15,0,16,1,65
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,90.17857142857143,15,0,16,1,120
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,95.17857142857143,15,0,16,1,180
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,100.17857142857143,16,0,17,1,95
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,105.17857142857143,16,0,17,1,165
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,110.17857142857143,17,0,17,1,230
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,115.17857142857143,17,0,18,1,255
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,120.17857142857143,17,0,18,1,325
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,125.17857142857143,18,2,21,1,100
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,130.17857142857144,18,2,21,1,170
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,135.17857142857144,19,2,22,1,190
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,140.17857142857144,19,2,22,1,265
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,145.17857142857144,20,2,23,1,290
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,150.17857142857144,20,4,25,1,260
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,155.17857142857144,21,4,26,1,170
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,160.17857142857144,21,4,26,1,255
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,165.17857142857144,21,4,26,1,275
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,170.17857142857144,22,4,27,1,305
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,175.17857142857144,22,4,27,1,380
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,180.17857142857144,23,4,28,1,10
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,185.17857142857144,23,4,28,2,80
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,190.17857142857144,23,6,30,2,30
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,195.17857142857144,24,6,31,2,75
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,200.17857142857144,24,6,31,2,150
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,205.17857142857144,25,6,31,2,90
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,210.17857142857144,25,6,32,2,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,215.17857142857144,25,6,32,2,30
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,220.17857142857144,26,6,33,2,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,225.17857142857144,26,6,33,2,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,230.17857142857144,26,8,35,2,35
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,235.17857142857144,27,8,36,2,65
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,240.17857142857144,27,8,36,2,145
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,245.17857142857144,28,8,36,2,80
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,250.17857142857144,28,8,37,2,125
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,255.17857142857144,28,8,37,2,60
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,260.17857142857144,29,8,39,2,35
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,265.17857142857144,29,8,39,2,55
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,270.17857142857144,30,8,40,2,10
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,275.17857142857144,31,8,41,2,60
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,280.17857142857144,31,10,43,2,55
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,285.17857142857144,32,12,46,2,15
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,290.17857142857144,33,13,48,2,50
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,295.17857142857144,34,13,48,2,90
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,300.17857142857144,34,13,49,2,45
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,305.17857142857144,35,13,50,2,105
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,310.17857142857144,35,13,50,2,150
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,315.17857142857144,36,15,52,2,45
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,320.17857142857144,36,15,53,2,130
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,325.17857142857144,37,17,56,2,105
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,330.17857142857144,38,19,59,2,85
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,335.17857142857144,39,19,59,2,210
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,340.17857142857144,39,23,64,2,55
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,345.17857142857144,40,23,65,2,55
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,350.17857142857144,40,25,67,2,65
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,355.17857142857144,42,25,68,2,60
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,360.17857142857144,42,27,71,2,20
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,365.17857142857144,43,29,73,2,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,370.17857142857144,44,29,73,2,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,375.17857142857144,44,31,75,2,115
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,380.17857142857144,44,31,75,2,265
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,385.17857142857144,44,35,79,2,75
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,390.17857142857144,44,37,81,2,130
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,395.17857142857144,44,39,83,2,135
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,400.17857142857144,44,41,85,2,65
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,405.17857142857144,44,41,85,2,55
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,410.17857142857144,44,41,85,2,200
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,415.17857142857144,44,45,89,2,100
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,420.17857142857144,44,45,89,2,120
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,425.17857142857144,44,45,89,2,275
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,430.17857142857144,44,51,95,2,65
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,435.17857142857144,44,53,97,2,100
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,440.17857142857144,44,53,97,2,160
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,445.17857142857144,44,55,99,2,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,450.17857142857144,44,57,101,2,90
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,455.17857142857144,44,57,101,2,250
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,460.17857142857144,44,57,101,2,405
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,465.17857142857144,44,57,103,2,40
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,470.17857142857144,44,59,105,2,90
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,475.17857142857144,46,59,107,3,35
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,480.17857142857144,46,61,109,3,85
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,485.17857142857144,48,63,112,3,80
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,490.17857142857144,48,63,113,3,90
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,495.17857142857144,50,51,102,3,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,500.17857142857144,50,47,99,3,70
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,505.17857142857144,52,41,94,3,65
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,510.17857142857144,52,41,95,3,85
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,515.1785714285714,54,41,95,3,100
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,520.1785714285714,54,43,99,3,75
Large-Language-Models-play-StarCraftII/jev_runs/macro-v2-20260922-veryhard-003,jev_gpt6,7,1,525.1785714285714,56,37,94,3,85
